seguros_id,FECHAFK,RAMO,SEGMENTO_RAMO,COMPANIA_ORIGINA,COMPANIA,M_SINIESTROS_INCURRIDOS,M_PRIMAS_DEVENGADAS,M_PRIMAS_EMITIDAS,M_RESULTADO_TECNICO,M_GASTOS_ADMINISTRATIVOS_Y_DE
7757,20200401,Desempleo,Seguros Comerciales,CARDIF,CARDIF,9190.809,26428.193,17735.693,1997.866,2054.177
7758,20200401,Total ramos de daños,Seguros Comerciales,CARDIF,CARDIF,10801.986,37764.631,24302.26,420656.416,-3664609.471
7759,20200501,Sustracción,Seguros Comerciales,CARDIF,CARDIF,1726.393,10604.257,7046.221,1477.37,1362.472
7760,20200501,Total ramos de daños,Seguros Comerciales,CARDIF,CARDIF,10476.787,34774.393,23256.999,-256107.254,59250.4
7761,20200501,Hogar,Seguros Comerciales,CARDIF,CARDIF,-31.011,67.624,246.747,67.999,-40.321
7762,20200501,Desempleo,Seguros Comerciales,CARDIF,CARDIF,9399.394,24096.431,15960.414,-4681.061,4554.265
7763,20200501,Automoviles,Seguros Comerciales,CARDIF,CARDIF,-120.551,6.083,3.616,13285.767,74.152
7764,20200601,Desempleo,Seguros Comerciales,CARDIF,CARDIF,8542.995,22925.545,14599.61,67.111,4311.843
7765,20200601,Automoviles,Seguros Comerciales,CARDIF,CARDIF,2.822,5.295,3.218,189.556,1.649
7766,20200601,Sustracción,Seguros Comerciales,CARDIF,CARDIF,1121.979,10889.11,7570.402,1807.146,2723.98
7767,20200601,Hogar,Seguros Comerciales,CARDIF,CARDIF,2.97,71.725,247.16,-15.983,27.454
7768,20200601,Total ramos de daños,Seguros Comerciales,CARDIF,CARDIF,8920.881,33891.677,22420.39,228793.987,5357125.209
7769,20200701,Sustracción,Seguros Comerciales,CARDIF,CARDIF,1156.51,10169.058,6735.619,1545.44,2670.449
7770,20200701,Total ramos de daños,Seguros Comerciales,CARDIF,CARDIF,7945.5,33392.508,21389.586,343378.562,683792.893
7771,20200701,Hogar,Seguros Comerciales,CARDIF,CARDIF,147.261,107.181,240.999,373.504,50.018
7772,20200701,Desempleo,Seguros Comerciales,CARDIF,CARDIF,6669.537,23109.946,14405.942,1469.164,4130.016
7773,20200701,Automoviles,Seguros Comerciales,CARDIF,CARDIF,-6.145,6.324,7.026,882.686,240.421
7774,20200801,Sustracción,Seguros Comerciales,CARDIF,CARDIF,1674.084,12050.213,8527.787,942.953,3469.153
7775,20200801,Hogar,Seguros Comerciales,CARDIF,CARDIF,6.297,-17.759,240.995,57.891,28.729
7776,20200801,Automoviles,Seguros Comerciales,CARDIF,CARDIF,-34.093,3.699,-1.378,3862.981,-33.142
7777,20200801,Total ramos de daños,Seguros Comerciales,CARDIF,CARDIF,6692.981,37667.919,24212.144,453644.249,773892.308
7778,20200801,Desempleo,Seguros Comerciales,CARDIF,CARDIF,5108.974,25627.73,15444.74,3434.762,4239.393
7779,20200901,Desempleo,Seguros Comerciales,CARDIF,CARDIF,11683.556,26187.453,14711.862,593.194,244.481
7780,20200901,Hogar,Seguros Comerciales,CARDIF,CARDIF,29.01,-100.724,233.773,69.069,-134.901
7781,20200901,Automoviles,Seguros Comerciales,CARDIF,CARDIF,-55.885,1.101,-1.799,5897.26,-187.946
7782,20200901,Sustracción,Seguros Comerciales,CARDIF,CARDIF,1610.498,12279.887,9029.494,3096.035,1599.584
7783,20200901,Incendio,Seguros Comerciales,CARDIF,CARDIF,1.629,8.344,0.0,4.778,0.0
7784,20200901,Total ramos de daños,Seguros Comerciales,CARDIF,CARDIF,13342.879,38376.061,23973.329,376220.976,169318.074
7785,20201001,Hogar,Seguros Comerciales,CARDIF,CARDIF,44.636,44.987,240.308,3.291,8.55
7786,20201001,Incendio,Seguros Comerciales,CARDIF,CARDIF,4.146,7.41,0.0,0.78,0.0
7787,20201001,Sustracción,Seguros Comerciales,CARDIF,CARDIF,743.073,14243.02,9517.273,3469.817,3118.489
7788,20201001,Desempleo,Seguros Comerciales,CARDIF,CARDIF,3395.305,27093.219,13844.827,4660.049,4678.018
7789,20201001,Total ramos de daños,Seguros Comerciales,CARDIF,CARDIF,4203.102,41386.539,23596.891,813770.916,778322.872
7790,20201001,Automoviles,Seguros Comerciales,CARDIF,CARDIF,-8.122,-2.098,-5.518,552.351,38.802
7791,20201101,Sustracción,Seguros Comerciales,CARDIF,CARDIF,2695.263,8711.957,9242.577,-3993.561,4291.317
7792,20201101,Incendio,Seguros Comerciales,CARDIF,CARDIF,1.164,2.244,0.0,1.497,0.0
7793,20201101,Hogar,Seguros Comerciales,CARDIF,CARDIF,30.045,29.876,231.427,-9.091,21.374
7794,20201101,Automoviles,Seguros Comerciales,CARDIF,CARDIF,-0.707,2.92,4.126,139.929,145.366
7795,20201101,Total ramos de daños,Seguros Comerciales,CARDIF,CARDIF,10463.645,34128.775,23745.226,-482849.993,897283.773
7796,20201101,Desempleo,Seguros Comerciales,CARDIF,CARDIF,7736.072,25381.779,14267.095,-871.98,4703.966
7797,20201201,Hogar,Seguros Comerciales,CARDIF,CARDIF,38.753,48.804,231.324,-57.606,188.023
7798,20201201,Total ramos de daños,Seguros Comerciales,CARDIF,CARDIF,11438.746,37107.573,23984.089,-988040.045,-9064721.89898
7799,20201201,Desempleo,Seguros Comerciales,CARDIF,CARDIF,8887.77,24380.286,14716.925,-9067.736,11883.009
7800,20201201,Incendio,Seguros Comerciales,CARDIF,CARDIF,5.119,9.938,0.0,2.8,0.0
7801,20201201,Sustracción,Seguros Comerciales,CARDIF,CARDIF,2478.06,12666.231,9038.608,-905.709,4573.807
7802,20201201,Automoviles,Seguros Comerciales,CARDIF,CARDIF,29.388,2.314,-2.766,-24763.788,9066.133
7803,20210101,Incendio,Seguros Comerciales,CARDIF,CARDIF,-1.326,11.236,0.0,8.237,0.0
7804,20210101,Hogar,Seguros Comerciales,CARDIF,CARDIF,57.978,43.503,230.881,-30.671,28.712
7805,20210101,Automoviles,Seguros Comerciales,CARDIF,CARDIF,23.268,3.852,0.0,-278.404,840.836
7806,20210101,Desempleo,Seguros Comerciales,CARDIF,CARDIF,2810.636,24719.69,14400.742,629.182,5304.855
7807,20210101,Total ramos de daños,Seguros Comerciales,CARDIF,CARDIF,4457.76,37476.941,23384.14,156091.222,91123.954
7808,20210101,Sustracción,Seguros Comerciales,CARDIF,CARDIF,1606.231,12698.659,8752.517,957.518,3755.907
7809,20210201,Total ramos de daños,Seguros Comerciales,CARDIF,CARDIF,6336.762,39810.695,27554.781,359857.749,1732528.667
7810,20210201,Hogar,Seguros Comerciales,CARDIF,CARDIF,82.247,79.415,223.962,125.13,28.313
7811,20210201,Desempleo,Seguros Comerciales,CARDIF,CARDIF,4811.178,26963.595,17417.244,2725.426,5035.818
7812,20210201,Sustracción,Seguros Comerciales,CARDIF,CARDIF,1425.882,12750.304,9913.576,1375.914,3435.248
7813,20210201,Incendio,Seguros Comerciales,CARDIF,CARDIF,18.563,14.334,0.0,-7.204,0.0
7814,20210201,Automoviles,Seguros Comerciales,CARDIF,CARDIF,-40.151,3.048,0.0,981.756,829.148
7815,20210301,Desempleo,Seguros Comerciales,CARDIF,CARDIF,7655.776,29071.526,17834.304,575.293,5603.472
7816,20210301,Incendio,Seguros Comerciales,CARDIF,CARDIF,19.257,3.642,0.0,-18.775,0.0
7817,20210301,Automoviles,Seguros Comerciales,CARDIF,CARDIF,2.349,5.076,-0.186,-636.813,905.428
7818,20210301,Hogar,Seguros Comerciales,CARDIF,CARDIF,57.861,-136.997,223.239,-154.668,30.917
7819,20210301,Sustracción,Seguros Comerciales,CARDIF,CARDIF,1983.697,9202.007,8533.302,-2910.811,4289.512
7820,20210301,Total ramos de daños,Seguros Comerciales,CARDIF,CARDIF,9757.404,38145.255,26590.661,-257180.089,995089.34
7821,20210401,Desempleo,Seguros Comerciales,CARDIF,CARDIF,4326.387,27376.719,13897.017,2044.779,6569.84
7822,20210401,Sustracción,Seguros Comerciales,CARDIF,CARDIF,1143.795,12302.658,8188.653,554.221,4704.361
7823,20210401,Hogar,Seguros Comerciales,CARDIF,CARDIF,54.462,109.397,254.405,66.043,36.235
7824,20210401,Total ramos de daños,Seguros Comerciales,CARDIF,CARDIF,5492.312,39807.811,22340.26,268268.365,1133939.436
7825,20210401,Automoviles,Seguros Comerciales,CARDIF,CARDIF,-28.906,3.001,0.186,2125.132,1061.143
7826,20210401,Incendio,Seguros Comerciales,CARDIF,CARDIF,-1.397,16.036,0.0,12.785,0.0
7827,20210501,SOAT,Seguros Comerciales,CARDIF,CARDIF,-42.322,-407.582,0.0,-380.387,15.068
7828,20210501,Automoviles,Seguros Comerciales,CARDIF,CARDIF,-3.292,-3.268,0.0,-2062.065,894.552
7829,20210501,Hogar,Seguros Comerciales,CARDIF,CARDIF,46.688,-10.552,227.889,-52.807,30.546
7830,20210501,Incendio,Seguros Comerciales,CARDIF,CARDIF,47.131,13.241,0.0,-37.661,0.0
7831,20210501,Sustracción,Seguros Comerciales,CARDIF,CARDIF,1240.219,10580.916,7040.358,411.763,3955.996
7832,20210501,Desempleo,Seguros Comerciales,CARDIF,CARDIF,5009.837,51688.732,14922.551,25125.953,5707.249
7833,20210501,Total ramos de daños,Seguros Comerciales,CARDIF,CARDIF,6298.261,62269.07,22190.798,-223754.475,971780.426
7834,20210601,SOAT,Seguros Comerciales,CARDIF,CARDIF,9.73,0.0,0.0,-520.399,510.647
7835,20210601,Desempleo,Seguros Comerciales,CARDIF,CARDIF,3409.804,233.845,15161.449,-22248.521,6224.39
7836,20210601,Sustracción,Seguros Comerciales,CARDIF,CARDIF,804.383,12403.091,8660.368,1599.052,4033.084
7837,20210601,Incendio,Seguros Comerciales,CARDIF,CARDIF,48.835,19.791,0.0,-33.331,0.0
7838,20210601,Total ramos de daños,Seguros Comerciales,CARDIF,CARDIF,4309.255,12754.777,24044.321,615536.453,1080832.355
7839,20210601,Hogar,Seguros Comerciales,CARDIF,CARDIF,49.104,94.749,222.504,56.329,31.097
7840,20210601,Automoviles,Seguros Comerciales,CARDIF,CARDIF,-12.601,3.304,0.0,1844.972,910.662
7841,20210701,Sustracción,Seguros Comerciales,CARDIF,CARDIF,1030.08,11929.494,9112.462,153.036,4468.7
7842,20210701,Desempleo,Seguros Comerciales,CARDIF,CARDIF,2244.106,25832.914,14575.088,987.976,6408.984
7843,20210701,SOAT,Seguros Comerciales,CARDIF,CARDIF,-10.008,0.0,0.0,90.463,-80.518
7844,20210701,Incendio,Seguros Comerciales,CARDIF,CARDIF,-13.285,17.592,0.0,26.176,0.0
7845,20210701,Total ramos de daños,Seguros Comerciales,CARDIF,CARDIF,3316.712,37807.412,23907.97,124688.26,1084165.793
7846,20210701,Automoviles,Seguros Comerciales,CARDIF,CARDIF,-22.793,0.037,0.0,1271.529,1007.798
7847,20210701,Hogar,Seguros Comerciales,CARDIF,CARDIF,88.611,27.375,220.42,-23.484,34.413
7848,20210801,Desempleo,Seguros Comerciales,CARDIF,CARDIF,1120.572,30721.058,19502.326,5922.209,4690.934
7849,20210801,Sustracción,Seguros Comerciales,CARDIF,CARDIF,-261.838,13091.827,9357.011,1485.306,5466.449
7850,20210801,Total ramos de daños,Seguros Comerciales,CARDIF,CARDIF,802.341,43815.317,29085.39,-1025678.9717100001,-7008288.8135
7851,20210801,SOAT,Seguros Comerciales,CARDIF,CARDIF,-89.307,0.0,0.0,13.948,75.25
7852,20210801,Incendio,Seguros Comerciales,CARDIF,CARDIF,10.436,18.9,0.0,3.683,0.0
7853,20210801,Automoviles,Seguros Comerciales,CARDIF,CARDIF,-6.111,0.034,0.0,-3217.513,-6375.12175
7854,20210801,Hogar,Seguros Comerciales,CARDIF,CARDIF,28.59,-16.503,226.052,-27.84,33.975
7855,20210901,Incendio,Seguros Comerciales,CARDIF,CARDIF,38.261,20.568,0.0,-22.971,0.0
7856,20210901,Automoviles,Seguros Comerciales,CARDIF,CARDIF,-1.229,0.019,0.0,-8.03766,9.251479999999995
7857,20210901,Desempleo,Seguros Comerciales,CARDIF,CARDIF,4340.183,29157.364,16597.872,2120.955,5660.996
7858,20210901,Hogar,Seguros Comerciales,CARDIF,CARDIF,77.136,32.326,221.011,-54.656,62.786
7859,20210901,Sustracción,Seguros Comerciales,CARDIF,CARDIF,2623.151,13086.374,9695.037,361.332,3464.619
7860,20210901,Total ramos de daños,Seguros Comerciales,CARDIF,CARDIF,7199.021,42296.651,26513.919,2257.7202899999993,9214.976370000004
7861,20210901,SOAT,Seguros Comerciales,CARDIF,CARDIF,121.519,0.0,0.0,-138.902,17.325
7862,20211001,Total ramos de daños,Seguros Comerciales,CARDIF,CARDIF,7648.381,43865.655,28307.811,1006.5437100000009,10876.049670000002
7863,20211001,Hogar,Seguros Comerciales,CARDIF,CARDIF,79.849,71.35,229.131,-346.223,379.854
7864,20211001,Sustracción,Seguros Comerciales,CARDIF,CARDIF,1608.254,13110.384,9508.571,1115.848,3908.601
7865,20211001,Incendio,Seguros Comerciales,CARDIF,CARDIF,27.224,20.934,0.0,-64.196,52.286
7866,20211001,SOAT,Seguros Comerciales,CARDIF,CARDIF,-24.401,0.0,0.0,551.6,-526.718
7867,20211001,Automoviles,Seguros Comerciales,CARDIF,CARDIF,-44.489,0.006,0.0,76.02823000000001,-31.411149999999996
7868,20211001,Desempleo,Seguros Comerciales,CARDIF,CARDIF,6001.944,30662.98,18570.109,-326.514,7093.439
7869,20211101,Total ramos de daños,Seguros Comerciales,CARDIF,CARDIF,1319.004,50116.197,28770.609,9694.363780000001,14572.499059999987
7870,20211101,Hogar,Seguros Comerciales,CARDIF,CARDIF,43.071,50.791,225.147,-26.785,91.288
7871,20211101,Sustracción,Seguros Comerciales,CARDIF,CARDIF,-44.108,15575.927,10518.897,2782.267,5711.089
7872,20211101,Incendio,Seguros Comerciales,CARDIF,CARDIF,-7.694,-12.849,0.0,-17.775,7.401
7873,20211101,Automoviles,Seguros Comerciales,CARDIF,CARDIF,19.078,0.005,0.0,-26.49665000000001,7.401799999999995
7874,20211101,Desempleo,Seguros Comerciales,CARDIF,CARDIF,1318.843,34502.324,18026.564,7368.666,8359.627
7875,20211101,SOAT,Seguros Comerciales,CARDIF,CARDIF,-10.185,0.0,0.0,-385.513,395.689
7876,20211201,Automoviles,Seguros Comerciales,CARDIF,CARDIF,21.966,0.0,0.0,-28.919979999999995,6.911260000000002
7877,20211201,Hogar,Seguros Comerciales,CARDIF,CARDIF,50.615,42.79,226.503,-275.947,85.239
7878,20211201,Desempleo,Seguros Comerciales,CARDIF,CARDIF,5714.744,32490.688,19576.057,1500.421,7793.462
7879,20211201,Incendio,Seguros Comerciales,CARDIF,CARDIF,3.489,49.736,0.0,34.868,6.912
7880,20211201,Total ramos de daños,Seguros Comerciales,CARDIF,CARDIF,8068.711,46499.148,30122.377,2164.9644899999985,11870.068960000008
7881,20211201,SOAT,Seguros Comerciales,CARDIF,CARDIF,15.284,0.0,0.0,833.694,-848.992
7882,20211201,Sustracción,Seguros Comerciales,CARDIF,CARDIF,2262.611,13915.934,10319.818,100.849,4826.538
7883,20181101,Total ramos de daños,Seguros Comerciales,COFACE,COFACE,200.252,281.272,1090.579,-4597.272,36565.687
7884,20181101,Crédito a la exportación,Seguros Comerciales,COFACE,COFACE,15.247,68.743,295.872,28.963,99.457
7885,20181101,Crédito comercial,Seguros Comerciales,COFACE,COFACE,185.004,212.528,794.707,-74.935,266.2
7886,20181201,Total ramos de daños,Seguros Comerciales,COFACE,COFACE,163.959,250.449,839.545,11793.351,15138.083
7887,20181201,Crédito a la exportación,Seguros Comerciales,COFACE,COFACE,14.452,74.663,312.103,43.512,81.919
7888,20181201,Crédito comercial,Seguros Comerciales,COFACE,COFACE,149.506,175.786,527.442,74.421,69.462
7889,20190101,Total ramos de daños,Seguros Comerciales,COFACE,COFACE,15.89,139.259,1113.935,909.137,36470.718
7890,20190101,Crédito a la exportación,Seguros Comerciales,COFACE,COFACE,-6.382,41.843,302.748,30.477,99.121
7891,20190101,Crédito comercial,Seguros Comerciales,COFACE,COFACE,22.272,97.416,811.187,-21.386,265.586
7892,20190201,Crédito comercial,Seguros Comerciales,COFACE,COFACE,31.909,229.105,1190.982,169.507,372.464
7893,20190201,Total ramos de daños,Seguros Comerciales,COFACE,COFACE,29.563,242.831,1197.631,17803.941,37194.113
7894,20190201,Crédito a la exportación,Seguros Comerciales,COFACE,COFACE,-2.345,13.726,6.65,8.533,-0.522
7895,20190301,Crédito comercial,Seguros Comerciales,COFACE,COFACE,-55.319,215.901,961.531,370.505,251.671
7896,20190301,Crédito a la exportación,Seguros Comerciales,COFACE,COFACE,81.832,64.239,237.141,-24.054,61.627
7897,20190301,Total ramos de daños,Seguros Comerciales,COFACE,COFACE,26.515,280.141,1198.674,34645.171,31329.913
7898,20190401,Total ramos de daños,Seguros Comerciales,COFACE,COFACE,121.791,199.839,1388.617,-5184.377,40354.444
7899,20190401,Crédito a la exportación,Seguros Comerciales,COFACE,COFACE,37.361,34.311,272.719,-22.205,68.766
7900,20190401,Crédito comercial,Seguros Comerciales,COFACE,COFACE,84.432,165.529,1115.899,-29.638,334.779
7901,20190501,Total ramos de daños,Seguros Comerciales,COFACE,COFACE,343.925,236.66,966.486,-26767.468,39547.898
7902,20190501,Crédito comercial,Seguros Comerciales,COFACE,COFACE,270.392,212.789,906.243,-200.548,362.463
7903,20190501,Crédito a la exportación,Seguros Comerciales,COFACE,COFACE,73.532,23.871,60.244,-67.127,33.015
7904,20190601,Total ramos de daños,Seguros Comerciales,COFACE,COFACE,-29.81,284.836,1431.126,17085.039,64243.421
7905,20190601,Crédito comercial,Seguros Comerciales,COFACE,COFACE,66.014,204.587,827.057,40.867,431.459
7906,20190601,Crédito a la exportación,Seguros Comerciales,COFACE,COFACE,-95.824,80.249,604.068,129.983,210.976
7907,20190701,Crédito a la exportación,Seguros Comerciales,COFACE,COFACE,47.2,42.343,319.734,-8.778,89.71
7908,20190701,Total ramos de daños,Seguros Comerciales,COFACE,COFACE,208.142,207.381,1750.034,7580.565,49462.719
7909,20190701,Crédito comercial,Seguros Comerciales,COFACE,COFACE,160.942,165.039,1430.3,84.585,404.917
7910,20190801,Crédito a la exportación,Seguros Comerciales,COFACE,COFACE,-8.661,48.816,210.007,9.184,85.131
7911,20190801,Crédito comercial,Seguros Comerciales,COFACE,COFACE,-174.993,136.694,635.134,249.753,248.014
7912,20190801,Total ramos de daños,Seguros Comerciales,COFACE,COFACE,-183.654,185.511,845.141,25893.829,33314.479
7913,20190901,Total ramos de daños,Seguros Comerciales,COFACE,COFACE,-47.019,262.791,1001.24,28052.131,40175.927
7914,20190901,Crédito a la exportación,Seguros Comerciales,COFACE,COFACE,-135.541,43.328,184.323,138.228,76.745
7915,20190901,Crédito comercial,Seguros Comerciales,COFACE,COFACE,88.522,219.464,816.917,142.294,325.014
7916,20191001,Crédito comercial,Seguros Comerciales,COFACE,COFACE,410.813,151.564,1314.77,-343.373,476.512
7917,20191001,Crédito a la exportación,Seguros Comerciales,COFACE,COFACE,-14.317,24.083,229.555,19.152,84.416
7918,20191001,Total ramos de daños,Seguros Comerciales,COFACE,COFACE,396.496,175.648,1544.325,-93258.381,56092.802
7919,20191101,Crédito a la exportación,Seguros Comerciales,COFACE,COFACE,306.945,54.276,359.507,-324.086,147.432
7920,20191101,Crédito comercial,Seguros Comerciales,COFACE,COFACE,-160.881,210.547,766.516,196.266,384.51
7921,20191101,Total ramos de daños,Seguros Comerciales,COFACE,COFACE,146.064,264.822,1126.023,48054.311,53194.119
7922,20191201,Crédito a la exportación,Seguros Comerciales,COFACE,COFACE,-21.758,56.194,188.853,120.459,49.905
7923,20191201,Total ramos de daños,Seguros Comerciales,COFACE,COFACE,-28.064,224.065,829.848,38667.853,-431421.608
7924,20191201,Crédito comercial,Seguros Comerciales,COFACE,COFACE,-6.306,167.869,640.995,266.22,132.184
7925,20200101,Crédito a la exportación,Seguros Comerciales,COFACE,COFACE,-47.396,-4.797,40.358,-23.747,72.776
7926,20200101,Crédito comercial,Seguros Comerciales,COFACE,COFACE,167.398,145.641,948.096,-150.721,306.198
7927,20200101,Total ramos de daños,Seguros Comerciales,COFACE,COFACE,120.002,140.844,988.454,-17446.845,37897.337
7928,20200201,Crédito a la exportación,Seguros Comerciales,COFACE,COFACE,34.42,58.948,234.256,-25.521,89.205
7929,20200201,Crédito comercial,Seguros Comerciales,COFACE,COFACE,82.63,125.101,605.724,-252.24,371.158
7930,20200201,Total ramos de daños,Seguros Comerciales,COFACE,COFACE,117.051,184.049,839.979,-27776.047,46036.369
7931,20200301,Crédito comercial,Seguros Comerciales,COFACE,COFACE,372.216,240.661,1344.643,-227.142,351.421
7932,20200301,Crédito a la exportación,Seguros Comerciales,COFACE,COFACE,165.748,69.092,167.802,-153.153,83.803
7933,20200301,Total ramos de daños,Seguros Comerciales,COFACE,COFACE,537.963,309.753,1512.447,-38029.452,43522.436
7934,20200401,Crédito comercial,Seguros Comerciales,COFACE,COFACE,316.29,274.755,1501.086,-96.113,311.57
7935,20200401,Total ramos de daños,Seguros Comerciales,COFACE,COFACE,302.889,323.493,1860.886,-1210.085,38546.561
7936,20200401,Crédito a la exportación,Seguros Comerciales,COFACE,COFACE,-13.402,48.738,359.801,84.013,73.896
7937,20200501,Total ramos de daños,Seguros Comerciales,COFACE,COFACE,-107.068,355.338,2298.178,81243.904,37842.27
7938,20200501,Crédito comercial,Seguros Comerciales,COFACE,COFACE,-50.062,280.45,1859.836,356.356,307.399
7939,20200501,Crédito a la exportación,Seguros Comerciales,COFACE,COFACE,-57.005,74.889,438.342,166.415,71.024
7940,20200601,Crédito a la exportación,Seguros Comerciales,COFACE,COFACE,107.74,94.106,145.37,-129.6,120.986
7941,20200601,Total ramos de daños,Seguros Comerciales,COFACE,COFACE,184.111,258.523,816.46,-57497.72,47546.719
7942,20200601,Crédito comercial,Seguros Comerciales,COFACE,COFACE,76.371,164.416,671.09,-155.709,354.481
7943,20200701,Crédito a la exportación,Seguros Comerciales,COFACE,COFACE,-16.315,86.542,362.929,52.601,108.614
7944,20200701,Total ramos de daños,Seguros Comerciales,COFACE,COFACE,169.428,200.337,1660.05,-7088.614,37323.214
7945,20200701,Crédito comercial,Seguros Comerciales,COFACE,COFACE,185.743,113.795,1297.121,-123.488,264.618
7946,20200801,Total ramos de daños,Seguros Comerciales,COFACE,COFACE,169.314,295.192,1305.335,-14115.359,40148.473
7947,20200801,Crédito a la exportación,Seguros Comerciales,COFACE,COFACE,99.008,57.854,245.843,-76.572,80.737
7948,20200801,Crédito comercial,Seguros Comerciales,COFACE,COFACE,70.305,237.339,1059.492,-64.581,320.747
7949,20200901,Total ramos de daños,Seguros Comerciales,COFACE,COFACE,-38.933,240.741,792.868,-27827.79,62313.594
7950,20200901,Crédito a la exportación,Seguros Comerciales,COFACE,COFACE,6.17,83.147,123.979,-75.841,154.057
7951,20200901,Crédito comercial,Seguros Comerciales,COFACE,COFACE,-45.102,157.593,668.89,-202.437,469.08
7952,20201001,Total ramos de daños,Seguros Comerciales,COFACE,COFACE,-38.106,273.438,2180.65,-7906.049,77328.662
