bancos_id,Banco,Altura,TOTAL COMERCIAL,TOTAL CONSUMO,TOTAL MICROCREDITO,TOTAL VIVIENDA,FECHAFK
13683,BANCO DAVIVIENDA,+6 MESES,0.0,69312.79000000001,0.0,0.0,20190601
13684,BANCO DAVIVIENDA,1-2 MESES,0.0,482379.85,2525.78,0.0,20190601
13685,BANCO DAVIVIENDA,1-3 MESES,479866.98,0.0,0.0,0.0,20190601
13686,BANCO DAVIVIENDA,1-4 MESES,0.0,0.0,0.0,42251.69,20190601
13687,BANCO DAVIVIENDA,12-18 MESES,0.0,0.0,0.0,80473.7,20190601
13688,BANCO DAVIVIENDA,2-3 MESES,0.0,230371.96,1358.54,0.0,20190601
13689,BANCO DAVIVIENDA,3-4 MESES,0.0,0.0,978.93,0.0,20190601
13690,BANCO DAVIVIENDA,3-6 MESES,255360.0,318695.72,0.0,0.0,20190601
13691,BANCO DAVIVIENDA,4-6 MESES,0.0,0.0,0.0,130200.95,20190601
13692,BANCO DAVIVIENDA,6-12 MESES,494343.9999999999,0.0,0.0,167235.46,20190601
13693,BANCO DAVIVIENDA,6-18 MESES,0.0,0.0,0.0,0.0,20190601
13694,BANCO DAVIVIENDA,Bruto,34688885.19,18990526.54,38685.14000000001,17519323.93,20190601
13695,BANCO DAVIVIENDA,VIGENTE,32817049.4,17889766.22,30009.66,17000033.6,20190601
13696,BANCO DE BOGOTA,+12 MESES,1005661.96,0.0,0.0,0.0,20190601
13697,BANCO DE BOGOTA,+18 MESES,0.0,0.0,0.0,16951.18,20190601
13698,BANCO DE BOGOTA,+4 MESES,0.0,0.0,29198.41,0.0,20190601
13699,BANCO DE BOGOTA,+6 MESES,0.0,151006.97,0.0,0.0,20190601
13700,BANCO DE BOGOTA,1-2 MESES,0.0,189918.11,10482.94,0.0,20190601
13701,BANCO DE BOGOTA,1-3 MESES,199749.05,0.0,0.0,0.0,20190601
13702,BANCO DE BOGOTA,1-4 MESES,0.0,0.0,0.0,0.0,20190601
13703,BANCO DE BOGOTA,12-18 MESES,0.0,0.0,0.0,24933.7,20190601
13704,BANCO DE BOGOTA,2-3 MESES,0.0,116618.07,6211.51,0.0,20190601
13705,BANCO DE BOGOTA,3-4 MESES,0.0,0.0,5615.96,0.0,20190601
13706,BANCO DE BOGOTA,3-6 MESES,126423.96,218145.54,0.0,0.0,20190601
13707,BANCO DE BOGOTA,4-6 MESES,0.0,0.0,0.0,23037.31,20190601
13708,BANCO DE BOGOTA,6-12 MESES,268910.33,0.0,0.0,24183.39,20190601
13709,BANCO DE BOGOTA,6-18 MESES,0.0,0.0,0.0,0.0,20190601
13710,BANCO DE BOGOTA,Bruto,39614048.12,11802333.74,375595.3,3697984.23,20190601
13711,BANCO DE BOGOTA,VIGENTE,38013302.82,11126645.05,324086.48,3608878.65,20190601
13712,BANCO DE OCCIDENTE,+12 MESES,361300.1899999999,0.0,0.0,0.0,20190601
13713,BANCO DE OCCIDENTE,+18 MESES,0.0,0.0,0.0,6286.18,20190601
13714,BANCO DE OCCIDENTE,+4 MESES,0.0,0.0,0.0,0.0,20190601
13715,BANCO DE OCCIDENTE,+6 MESES,0.0,54980.03000000001,0.0,0.0,20190601
13716,BANCO DE OCCIDENTE,1-2 MESES,0.0,95226.30000000002,0.0,0.0,20190601
13717,BANCO DE OCCIDENTE,1-3 MESES,173878.33,0.0,0.0,0.0,20190601
13718,BANCO DE OCCIDENTE,1-4 MESES,0.0,0.0,0.0,167.13,20190601
13719,BANCO DE OCCIDENTE,12-18 MESES,0.0,0.0,0.0,2451.34,20190601
13720,BANCO DE OCCIDENTE,2-3 MESES,0.0,63047.06999999999,0.0,0.0,20190601
13721,BANCO DE OCCIDENTE,3-4 MESES,0.0,0.0,0.0,0.0,20190601
13722,BANCO DE OCCIDENTE,3-6 MESES,198854.12,109046.97,0.0,0.0,20190601
13723,BANCO DE OCCIDENTE,4-6 MESES,0.0,0.0,0.0,4537.38,20190601
13724,BANCO DE OCCIDENTE,6-12 MESES,136177.64,0.0,0.0,12478.73,20190601
13725,BANCO DE OCCIDENTE,6-18 MESES,0.0,0.0,0.0,0.0,20190601
13726,BANCO DE OCCIDENTE,Bruto,19412106.05,6900683.060000001,0.0,1476206.09,20190601
13727,BANCO DE OCCIDENTE,VIGENTE,18541895.77,6578382.69,0.0,1450285.33,20190601
13728,BANCO FALABELLA,+12 MESES,0.0,0.0,0.0,0.0,20190601
13729,BANCO FALABELLA,+18 MESES,0.0,0.0,0.0,0.0,20190601
13730,BANCO FALABELLA,+4 MESES,0.0,0.0,0.0,0.0,20190601
13731,BANCO FALABELLA,+6 MESES,0.0,18252.66,0.0,0.0,20190601
13732,BANCO FALABELLA,1-2 MESES,0.0,62912.2,0.0,0.0,20190601
13733,BANCO FALABELLA,1-3 MESES,0.0,0.0,0.0,0.0,20190601
13734,BANCO FALABELLA,1-4 MESES,0.0,0.0,0.0,0.0,20190601
13735,BANCO FALABELLA,12-18 MESES,0.0,0.0,0.0,0.0,20190601
13736,BANCO FALABELLA,2-3 MESES,0.0,34792.78,0.0,0.0,20190601
13737,BANCO FALABELLA,3-4 MESES,0.0,0.0,0.0,0.0,20190601
13738,BANCO FALABELLA,3-6 MESES,0.0,68601.2,0.0,0.0,20190601
13739,BANCO FALABELLA,4-6 MESES,0.0,0.0,0.0,0.0,20190601
13740,BANCO FALABELLA,6-12 MESES,0.0,0.0,0.0,0.0,20190601
13741,BANCO FALABELLA,6-18 MESES,0.0,0.0,0.0,0.0,20190601
13742,BANCO FALABELLA,Bruto,0.0,3408420.060000001,0.0,0.0,20190601
13743,BANCO FALABELLA,VIGENTE,0.0,3223861.22,0.0,0.0,20190601
13744,BANCO FINANDINA,+12 MESES,2.76,0.0,0.0,0.0,20190601
13745,BANCO FINANDINA,+18 MESES,0.0,0.0,0.0,0.0,20190601
13746,BANCO FINANDINA,+4 MESES,0.0,0.0,38.03,0.0,20190601
13747,BANCO FINANDINA,+6 MESES,0.0,1536.16,0.0,0.0,20190601
13748,BANCO FINANDINA,1-2 MESES,0.0,58325.95,116.34,0.0,20190601
13749,BANCO FINANDINA,1-3 MESES,10088.05,0.0,0.0,0.0,20190601
13750,BANCO FINANDINA,1-4 MESES,0.0,0.0,0.0,0.0,20190601
13751,BANCO FINANDINA,12-18 MESES,0.0,0.0,0.0,0.0,20190601
13752,BANCO FINANDINA,2-3 MESES,0.0,25969.83,0.0,0.0,20190601
13753,BANCO FINANDINA,3-4 MESES,0.0,0.0,0.0,0.0,20190601
13754,BANCO FINANDINA,3-6 MESES,3764.2,26034.11,0.0,0.0,20190601
13755,BANCO FINANDINA,4-6 MESES,0.0,0.0,0.0,0.0,20190601
13756,BANCO FINANDINA,6-12 MESES,1189.91,0.0,0.0,0.0,20190601
13757,BANCO FINANDINA,6-18 MESES,0.0,0.0,0.0,0.0,20190601
13758,BANCO FINANDINA,Bruto,309568.47,1821139.08,694.68,0.0,20190601
13759,BANCO FINANDINA,VIGENTE,294523.55,1709273.03,540.31,0.0,20190601
13760,BANCO MULTIBANK,+12 MESES,13456.03,0.0,0.0,0.0,20190601
13761,BANCO MULTIBANK,+18 MESES,0.0,0.0,0.0,0.0,20190601
13762,BANCO MULTIBANK,+4 MESES,0.0,0.0,0.0,0.0,20190601
13763,BANCO MULTIBANK,+6 MESES,0.0,668.19,0.0,0.0,20190601
13764,BANCO MULTIBANK,1-2 MESES,0.0,199.74,0.0,0.0,20190601
13765,BANCO MULTIBANK,1-3 MESES,995.81,0.0,0.0,0.0,20190601
13766,BANCO MULTIBANK,1-4 MESES,0.0,0.0,0.0,0.0,20190601
13767,BANCO MULTIBANK,12-18 MESES,0.0,0.0,0.0,0.0,20190601
13768,BANCO MULTIBANK,2-3 MESES,0.0,201.91,0.0,0.0,20190601
13769,BANCO MULTIBANK,3-4 MESES,0.0,0.0,0.0,0.0,20190601
13770,BANCO MULTIBANK,3-6 MESES,6078.950000000001,365.03,0.0,0.0,20190601
13771,BANCO MULTIBANK,4-6 MESES,0.0,0.0,0.0,0.0,20190601
13772,BANCO MULTIBANK,6-12 MESES,3166.51,0.0,0.0,0.0,20190601
13773,BANCO MULTIBANK,6-18 MESES,0.0,0.0,0.0,0.0,20190601
13774,BANCO MULTIBANK,Bruto,191038.67,7126.0,0.0,0.0,20190601
13775,BANCO MULTIBANK,VIGENTE,167341.37,5691.13,0.0,0.0,20190601
13776,BANCO MUNDO MUJER,+12 MESES,919.73,0.0,0.0,0.0,20190601
13777,BANCO MUNDO MUJER,+18 MESES,0.0,0.0,0.0,0.0,20190601
13778,BANCO MUNDO MUJER,+4 MESES,0.0,0.0,35849.23,0.0,20190601
13779,BANCO MUNDO MUJER,+6 MESES,0.0,2152.1,0.0,0.0,20190601
13780,BANCO MUNDO MUJER,1-2 MESES,0.0,926.11,9796.29,0.0,20190601
13781,BANCO MUNDO MUJER,1-3 MESES,915.8900000000001,0.0,0.0,0.0,20190601
13782,BANCO MUNDO MUJER,1-4 MESES,0.0,0.0,0.0,0.0,20190601
13783,BANCO MUNDO MUJER,12-18 MESES,0.0,0.0,0.0,0.0,20190601
13784,BANCO MUNDO MUJER,2-3 MESES,0.0,494.8,6208.42,0.0,20190601
13785,BANCO MUNDO MUJER,3-4 MESES,0.0,0.0,5974.17,0.0,20190601
13786,BANCO MUNDO MUJER,3-6 MESES,867.3,1600.08,0.0,0.0,20190601
13787,BANCO MUNDO MUJER,4-6 MESES,0.0,0.0,0.0,0.0,20190601
13788,BANCO MUNDO MUJER,6-12 MESES,1192.43,0.0,0.0,0.0,20190601
13789,BANCO MUNDO MUJER,6-18 MESES,0.0,0.0,0.0,0.0,20190601
13790,BANCO MUNDO MUJER,Bruto,159581.78,157936.27,1333916.57,0.0,20190601
13791,BANCO MUNDO MUJER,VIGENTE,155686.43,152763.18,1276088.46,0.0,20190601
13792,BANCO PICHINCHA,+12 MESES,21903.33,0.0,0.0,0.0,20190601
13793,BANCO PICHINCHA,+18 MESES,0.0,0.0,0.0,0.0,20190601
13794,BANCO PICHINCHA,+4 MESES,0.0,0.0,0.0,0.0,20190601
13795,BANCO PICHINCHA,+6 MESES,0.0,57051.88,0.0,0.0,20190601
13796,BANCO PICHINCHA,1-2 MESES,0.0,33207.77,0.0,0.0,20190601
13797,BANCO PICHINCHA,1-3 MESES,4085.93,0.0,0.0,0.0,20190601
13798,BANCO PICHINCHA,1-4 MESES,0.0,0.0,0.0,0.0,20190601
13799,BANCO PICHINCHA,12-18 MESES,0.0,0.0,0.0,0.0,20190601
13800,BANCO PICHINCHA,2-3 MESES,0.0,15921.01,0.0,0.0,20190601
13801,BANCO PICHINCHA,3-4 MESES,0.0,0.0,0.0,0.0,20190601
13802,BANCO PICHINCHA,3-6 MESES,5833.11,34371.61,0.0,0.0,20190601
13803,BANCO PICHINCHA,4-6 MESES,0.0,0.0,0.0,0.0,20190601
13804,BANCO PICHINCHA,6-12 MESES,3301.76,0.0,0.0,0.0,20190601
13805,BANCO PICHINCHA,6-18 MESES,0.0,0.0,0.0,0.0,20190601
13806,BANCO PICHINCHA,Bruto,610431.9500000001,1636724.87,0.0,0.0,20190601
13807,BANCO PICHINCHA,VIGENTE,575307.8200000001,1496172.6,0.0,0.0,20190601
13808,BANCO POPULAR,+12 MESES,91418.81,0.0,0.0,0.0,20190601
13809,BANCO POPULAR,+18 MESES,0.0,0.0,0.0,5741.7,20190601
13810,BANCO POPULAR,+4 MESES,0.0,0.0,279.59,0.0,20190601
13811,BANCO POPULAR,+6 MESES,0.0,204891.55,0.0,0.0,20190601
13812,BANCO POPULAR,1-2 MESES,0.0,49942.17999999999,51.15000000000001,0.0,20190601
13813,BANCO POPULAR,1-3 MESES,25322.24,0.0,0.0,0.0,20190601
13814,BANCO POPULAR,1-4 MESES,0.0,0.0,0.0,15.63,20190601
13815,BANCO POPULAR,12-18 MESES,0.0,0.0,0.0,2075.86,20190601
13816,BANCO POPULAR,2-3 MESES,0.0,31710.85,52.52,0.0,20190601
13817,BANCO POPULAR,3-4 MESES,0.0,0.0,31.74,0.0,20190601
13818,BANCO POPULAR,3-6 MESES,33485.7,56658.89999999999,0.0,0.0,20190601
13819,BANCO POPULAR,4-6 MESES,0.0,0.0,0.0,3738.17,20190601
13820,BANCO POPULAR,6-12 MESES,15509.66,0.0,0.0,4290.99,20190601
13821,BANCO POPULAR,6-18 MESES,0.0,0.0,0.0,0.0,20190601
13822,BANCO POPULAR,Bruto,6873979.760000001,11456394.19,5174.02,860535.9199999999,20190601
13823,BANCO POPULAR,VIGENTE,6708243.350000001,11113190.71,4759.02,844673.57,20190601
13824,BANCO SANTANDER DE NEGOCIOS COLOMBIA,+12 MESES,890.14,0.0,0.0,0.0,20190601
13825,BANCO SANTANDER DE NEGOCIOS COLOMBIA,+18 MESES,0.0,0.0,0.0,0.0,20190601
13826,BANCO SANTANDER DE NEGOCIOS COLOMBIA,+4 MESES,0.0,0.0,0.0,0.0,20190601
13827,BANCO SANTANDER DE NEGOCIOS COLOMBIA,+6 MESES,0.0,952.69,0.0,0.0,20190601
13828,BANCO SANTANDER DE NEGOCIOS COLOMBIA,1-2 MESES,0.0,662.14,0.0,0.0,20190601
13829,BANCO SANTANDER DE NEGOCIOS COLOMBIA,1-3 MESES,268.35,0.0,0.0,0.0,20190601
13830,BANCO SANTANDER DE NEGOCIOS COLOMBIA,1-4 MESES,0.0,0.0,0.0,0.0,20190601
13831,BANCO SANTANDER DE NEGOCIOS COLOMBIA,12-18 MESES,0.0,0.0,0.0,0.0,20190601
13832,BANCO SANTANDER DE NEGOCIOS COLOMBIA,2-3 MESES,0.0,233.8,0.0,0.0,20190601
13833,BANCO SANTANDER DE NEGOCIOS COLOMBIA,3-4 MESES,0.0,0.0,0.0,0.0,20190601
13834,BANCO SANTANDER DE NEGOCIOS COLOMBIA,3-6 MESES,5532.68,1103.45,0.0,0.0,20190601
13835,BANCO SANTANDER DE NEGOCIOS COLOMBIA,4-6 MESES,0.0,0.0,0.0,0.0,20190601
13836,BANCO SANTANDER DE NEGOCIOS COLOMBIA,6-12 MESES,5625.0,0.0,0.0,0.0,20190601
13837,BANCO SANTANDER DE NEGOCIOS COLOMBIA,6-18 MESES,0.0,0.0,0.0,0.0,20190601
13838,BANCO SANTANDER DE NEGOCIOS COLOMBIA,Bruto,1729182.47,188223.65,0.0,0.0,20190601
13839,BANCO SANTANDER DE NEGOCIOS COLOMBIA,VIGENTE,1716866.3,185271.57,0.0,0.0,20190601
13840,BANCO SERFINANZA,+12 MESES,6229.95,0.0,0.0,0.0,20190601
13841,BANCO SERFINANZA,+18 MESES,0.0,0.0,0.0,0.0,20190601
13842,BANCO SERFINANZA,+4 MESES,0.0,0.0,0.0,0.0,20190601
13843,BANCO SERFINANZA,+6 MESES,0.0,4483.139999999999,0.0,0.0,20190601
13844,BANCO SERFINANZA,1-2 MESES,0.0,28098.84,0.0,0.0,20190601
13845,BANCO SERFINANZA,1-3 MESES,8497.32,0.0,0.0,0.0,20190601
13846,BANCO SERFINANZA,1-4 MESES,0.0,0.0,0.0,0.0,20190601
13847,BANCO SERFINANZA,12-18 MESES,0.0,0.0,0.0,0.0,20190601
13848,BANCO SERFINANZA,2-3 MESES,0.0,19107.73,0.0,0.0,20190601
13849,BANCO SERFINANZA,3-4 MESES,0.0,0.0,0.0,0.0,20190601
13850,BANCO SERFINANZA,3-6 MESES,2405.7,24932.57,0.0,0.0,20190601
13851,BANCO SERFINANZA,4-6 MESES,0.0,0.0,0.0,0.0,20190601
13852,BANCO SERFINANZA,6-12 MESES,13537.8,0.0,0.0,0.0,20190601
13853,BANCO SERFINANZA,6-18 MESES,0.0,0.0,0.0,0.0,20190601
13854,BANCO SERFINANZA,Bruto,569901.0,1023270.32,0.0,0.0,20190601
13855,BANCO SERFINANZA,VIGENTE,539230.2300000001,946648.04,0.0,0.0,20190601
13856,BANCO W,+12 MESES,1720.23,0.0,0.0,0.0,20190601
13857,BANCO W,+18 MESES,0.0,0.0,0.0,0.0,20190601
13858,BANCO W,+4 MESES,0.0,0.0,18015.72,0.0,20190601
13859,BANCO W,+6 MESES,0.0,919.74,0.0,0.0,20190601
13860,BANCO W,1-2 MESES,0.0,375.04,9929.59,0.0,20190601
13861,BANCO W,1-3 MESES,3191.02,0.0,0.0,0.0,20190601
13862,BANCO W,1-4 MESES,0.0,0.0,0.0,0.0,20190601
13863,BANCO W,12-18 MESES,0.0,0.0,0.0,0.0,20190601
13864,BANCO W,2-3 MESES,0.0,520.12,6626.33,0.0,20190601
13865,BANCO W,3-4 MESES,0.0,0.0,7368.67,0.0,20190601
13866,BANCO W,3-6 MESES,849.0,803.12,0.0,0.0,20190601
13867,BANCO W,4-6 MESES,0.0,0.0,0.0,0.0,20190601
13868,BANCO W,6-12 MESES,1043.62,0.0,0.0,0.0,20190601
13869,BANCO W,6-18 MESES,0.0,0.0,0.0,0.0,20190601
13870,BANCO W,Bruto,124887.84,96090.19999999998,1067050.84,0.0,20190601
13871,BANCO W,VIGENTE,118083.97,93472.18,1025110.53,0.0,20190601
13872,BANCOLOMBIA,+12 MESES,1507919.02,0.0,0.0,0.0,20190601
13873,BANCOLOMBIA,+18 MESES,0.0,0.0,0.0,261603.53,20190601
13874,BANCOLOMBIA,+4 MESES,0.0,0.0,42613.88,0.0,20190601
13875,BANCOLOMBIA,+6 MESES,0.0,240316.64,0.0,0.0,20190601
13876,BANCOLOMBIA,1-2 MESES,0.0,357878.2999999999,16973.12,0.0,20190601
13877,BANCOLOMBIA,1-3 MESES,675554.4,0.0,0.0,0.0,20190601
13878,BANCOLOMBIA,1-4 MESES,0.0,0.0,0.0,12965.13,20190601
13879,BANCOLOMBIA,12-18 MESES,0.0,0.0,0.0,74610.37,20190601
13880,BANCOLOMBIA,2-3 MESES,0.0,222427.85,12586.12,0.0,20190601
13881,BANCOLOMBIA,3-4 MESES,0.0,0.0,9555.539999999999,0.0,20190601
13882,BANCOLOMBIA,3-6 MESES,1193416.9,422073.78,0.0,0.0,20190601
13883,BANCOLOMBIA,4-6 MESES,0.0,0.0,0.0,87394.06,20190601
13884,BANCOLOMBIA,6-12 MESES,541002.3500000001,0.0,0.0,111436.8,20190601
13885,BANCOLOMBIA,6-18 MESES,0.0,0.0,0.0,0.0,20190601
13886,BANCOLOMBIA,Bruto,82434159.38000001,25680680.79,696559.8700000001,12833077.71,20190601
13887,BANCOLOMBIA,VIGENTE,78516266.71000001,24437984.22,614831.2100000001,12285067.82,20190601
13888,BANCOOMEVA,+12 MESES,12843.16,0.0,0.0,0.0,20190601
13889,BANCOOMEVA,+18 MESES,0.0,0.0,0.0,13332.1,20190601
13890,BANCOOMEVA,+4 MESES,0.0,0.0,0.0,0.0,20190601
13891,BANCOOMEVA,+6 MESES,0.0,36152.94,0.0,0.0,20190601
13892,BANCOOMEVA,1-2 MESES,0.0,50635.48,0.0,0.0,20190601
13893,BANCOOMEVA,1-3 MESES,6267.860000000001,0.0,0.0,0.0,20190601
13894,BANCOOMEVA,1-4 MESES,0.0,0.0,0.0,494.9,20190601
13895,BANCOOMEVA,12-18 MESES,0.0,0.0,0.0,4728.13,20190601
13896,BANCOOMEVA,2-3 MESES,0.0,27439.12,0.0,0.0,20190601
13897,BANCOOMEVA,3-4 MESES,0.0,0.0,0.0,0.0,20190601
13898,BANCOOMEVA,3-6 MESES,10578.49,31259.86,0.0,0.0,20190601
13899,BANCOOMEVA,4-6 MESES,0.0,0.0,0.0,6279.99,20190601
13900,BANCOOMEVA,6-12 MESES,9318.7,0.0,0.0,6685.27,20190601
13901,BANCOOMEVA,6-18 MESES,0.0,0.0,0.0,0.0,20190601
13902,BANCOOMEVA,Bruto,471447.76,2102517.060000001,0.0,966091.3600000001,20190601
13903,BANCOOMEVA,VIGENTE,432439.55,1957029.66,0.0,934570.9700000001,20190601
13904,BBVA,+12 MESES,204758.64,0.0,0.0,0.0,20190601
13905,BBVA,+18 MESES,0.0,0.0,0.0,143029.0,20190601
13906,BBVA,+4 MESES,0.0,0.0,1.5,0.0,20190601
13907,BBVA,+6 MESES,0.0,577538.72,0.0,0.0,20190601
13908,BBVA,1-2 MESES,0.0,219122.65,0.0,0.0,20190601
13909,BBVA,1-3 MESES,143663.2,0.0,0.0,0.0,20190601
13910,BBVA,1-4 MESES,0.0,0.0,0.0,15453.59,20190601
13911,BBVA,12-18 MESES,0.0,0.0,0.0,56326.01,20190601
13912,BBVA,2-3 MESES,0.0,127638.84,0.0,0.0,20190601
13913,BBVA,3-4 MESES,0.0,0.0,0.0,0.0,20190601
13914,BBVA,3-6 MESES,118503.9,231738.91,0.0,0.0,20190601
13915,BBVA,4-6 MESES,0.0,0.0,0.0,56638.0,20190601
13916,BBVA,6-12 MESES,133412.56,0.0,0.0,107778.45,20190601
13917,BBVA,6-18 MESES,0.0,0.0,0.0,0.0,20190601
13918,BBVA,Bruto,18257796.14,16881843.08,1.5,11631879.91,20190601
13919,BBVA,VIGENTE,17657457.84,15725803.96,0.0,11252654.86,20190601
13920,BNP PARIBAS COLOMBIA,+12 MESES,0.0,0.0,0.0,0.0,20190601
13921,BNP PARIBAS COLOMBIA,+18 MESES,0.0,0.0,0.0,0.0,20190601
13922,BNP PARIBAS COLOMBIA,+4 MESES,0.0,0.0,0.0,0.0,20190601
13923,BNP PARIBAS COLOMBIA,+6 MESES,0.0,0.0,0.0,0.0,20190601
13924,BNP PARIBAS COLOMBIA,1-2 MESES,0.0,0.0,0.0,0.0,20190601
13925,BNP PARIBAS COLOMBIA,1-3 MESES,0.0,0.0,0.0,0.0,20190601
13926,BNP PARIBAS COLOMBIA,1-4 MESES,0.0,0.0,0.0,0.0,20190601
13927,BNP PARIBAS COLOMBIA,12-18 MESES,0.0,0.0,0.0,0.0,20190601
13928,BNP PARIBAS COLOMBIA,2-3 MESES,0.0,0.0,0.0,0.0,20190601
13929,BNP PARIBAS COLOMBIA,3-4 MESES,0.0,0.0,0.0,0.0,20190601
13930,BNP PARIBAS COLOMBIA,3-6 MESES,0.0,0.0,0.0,0.0,20190601
13931,BNP PARIBAS COLOMBIA,4-6 MESES,0.0,0.0,0.0,0.0,20190601
13932,BNP PARIBAS COLOMBIA,6-12 MESES,0.0,0.0,0.0,0.0,20190601
13933,BNP PARIBAS COLOMBIA,6-18 MESES,0.0,0.0,0.0,0.0,20190601
13934,BNP PARIBAS COLOMBIA,Bruto,0.0,0.0,0.0,0.0,20190601
13935,BNP PARIBAS COLOMBIA,VIGENTE,0.0,0.0,0.0,0.0,20190601
13936,C.A. CREDIFINANCIERA,+12 MESES,343.58,0.0,0.0,0.0,20190601
13937,C.A. CREDIFINANCIERA,+18 MESES,0.0,0.0,0.0,0.0,20190601
13938,C.A. CREDIFINANCIERA,+4 MESES,0.0,0.0,1825.06,0.0,20190601
13939,C.A. CREDIFINANCIERA,+6 MESES,0.0,4119.65,0.0,0.0,20190601
13940,C.A. CREDIFINANCIERA,1-2 MESES,0.0,3601.24,1424.43,0.0,20190601
13941,C.A. CREDIFINANCIERA,1-3 MESES,20.33,0.0,0.0,0.0,20190601
13942,C.A. CREDIFINANCIERA,1-4 MESES,0.0,0.0,0.0,0.0,20190601
13943,C.A. CREDIFINANCIERA,12-18 MESES,0.0,0.0,0.0,0.0,20190601
13944,C.A. CREDIFINANCIERA,2-3 MESES,0.0,3714.65,650.7,0.0,20190601
13945,C.A. CREDIFINANCIERA,3-4 MESES,0.0,0.0,598.75,0.0,20190601
13946,C.A. CREDIFINANCIERA,3-6 MESES,42.46,6698.32,0.0,0.0,20190601
13947,C.A. CREDIFINANCIERA,4-6 MESES,0.0,0.0,0.0,0.0,20190601
13948,C.A. CREDIFINANCIERA,6-12 MESES,0.0,0.0,0.0,0.0,20190601
13949,C.A. CREDIFINANCIERA,6-18 MESES,0.0,0.0,0.0,0.0,20190601
13950,C.A. CREDIFINANCIERA,Bruto,618.25,650668.73,99770.77999999998,0.0,20190601
13951,C.A. CREDIFINANCIERA,VIGENTE,211.88,632534.87,95271.84,0.0,20190601
13952,CITIBANK,+12 MESES,0.0,0.0,0.0,0.0,20190601
13953,CITIBANK,+18 MESES,0.0,0.0,0.0,0.0,20190601
13954,CITIBANK,+4 MESES,0.0,0.0,0.0,0.0,20190601
13955,CITIBANK,+6 MESES,0.0,0.0,0.0,0.0,20190601
13956,CITIBANK,1-2 MESES,0.0,0.0,0.0,0.0,20190601
13957,CITIBANK,1-3 MESES,0.0,0.0,0.0,0.0,20190601
13958,CITIBANK,1-4 MESES,0.0,0.0,0.0,0.0,20190601
13959,CITIBANK,12-18 MESES,0.0,0.0,0.0,0.0,20190601
13960,CITIBANK,2-3 MESES,0.0,0.0,0.0,0.0,20190601
13961,CITIBANK,3-4 MESES,0.0,0.0,0.0,0.0,20190601
13962,CITIBANK,3-6 MESES,0.0,0.0,0.0,0.0,20190601
13963,CITIBANK,4-6 MESES,0.0,0.0,0.0,0.0,20190601
13964,CITIBANK,6-12 MESES,0.0,0.0,0.0,0.0,20190601
13965,CITIBANK,6-18 MESES,0.0,0.0,0.0,0.0,20190601
13966,CITIBANK,Bruto,2910359.98,0.0,0.0,0.0,20190601
13967,CITIBANK,VIGENTE,2910359.98,0.0,0.0,0.0,20190601
13968,COLTEFINANCIERA,+12 MESES,6749.29,0.0,0.0,0.0,20190601
13969,COLTEFINANCIERA,+18 MESES,0.0,0.0,0.0,0.0,20190601
13970,COLTEFINANCIERA,+4 MESES,0.0,0.0,0.0,0.0,20190601
13971,COLTEFINANCIERA,+6 MESES,0.0,163.36,0.0,0.0,20190601
13972,COLTEFINANCIERA,1-2 MESES,0.0,801.41,0.0,0.0,20190601
13973,COLTEFINANCIERA,1-3 MESES,6872.58,0.0,0.0,0.0,20190601
13974,COLTEFINANCIERA,1-4 MESES,0.0,0.0,0.0,0.0,20190601
13975,COLTEFINANCIERA,12-18 MESES,0.0,0.0,0.0,0.0,20190601
13976,COLTEFINANCIERA,2-3 MESES,0.0,282.98,0.0,0.0,20190601
13977,COLTEFINANCIERA,3-4 MESES,0.0,0.0,0.0,0.0,20190601
13978,COLTEFINANCIERA,3-6 MESES,9269.06,272.02,0.0,0.0,20190601
13979,COLTEFINANCIERA,4-6 MESES,0.0,0.0,0.0,0.0,20190601
13980,COLTEFINANCIERA,6-12 MESES,4073.03,0.0,0.0,0.0,20190601
13981,COLTEFINANCIERA,6-18 MESES,0.0,0.0,0.0,0.0,20190601
13982,COLTEFINANCIERA,Bruto,363645.4400000001,84077.3,0.0,578.23,20190601
13983,COLTEFINANCIERA,VIGENTE,336681.48,82557.53,0.0,578.23,20190601
13984,COMPAÑÍA DE FINANCIAMIENTO TUYA,+12 MESES,0.0,0.0,0.0,0.0,20190601
13985,COMPAÑÍA DE FINANCIAMIENTO TUYA,+18 MESES,0.0,0.0,0.0,0.0,20190601
13986,COMPAÑÍA DE FINANCIAMIENTO TUYA,+4 MESES,0.0,0.0,0.0,0.0,20190601
13987,COMPAÑÍA DE FINANCIAMIENTO TUYA,+6 MESES,0.0,4824.71,0.0,0.0,20190601
13988,COMPAÑÍA DE FINANCIAMIENTO TUYA,1-2 MESES,0.0,78074.93,0.0,0.0,20190601
13989,COMPAÑÍA DE FINANCIAMIENTO TUYA,1-3 MESES,0.0,0.0,0.0,0.0,20190601
13990,COMPAÑÍA DE FINANCIAMIENTO TUYA,1-4 MESES,0.0,0.0,0.0,0.0,20190601
13991,COMPAÑÍA DE FINANCIAMIENTO TUYA,12-18 MESES,0.0,0.0,0.0,0.0,20190601
13992,COMPAÑÍA DE FINANCIAMIENTO TUYA,2-3 MESES,0.0,50072.33,0.0,0.0,20190601
13993,COMPAÑÍA DE FINANCIAMIENTO TUYA,3-4 MESES,0.0,0.0,0.0,0.0,20190601
