covid_id,Departamento,Cantidad Casos,FECHAFK,Estado
3927,ANTIOQUIA,5,20201027,
3928,CARTAGENA,6,20210628,Fallecido
3929,SANTANDER,1,20210909,Fallecido
3930,CESAR,1,20210907,Fallecido
3931,CESAR,1,20220205,
3932,RISARALDA,3,20220203,
3933,BOGOTA,11,20210712,leve
3934,CAQUETA,56,20201128,Leve
3935,ATLANTICO,694,20210509,Leve
3936,CALDAS,1,20210924,Fallecido
3937,NARIÑO,176,20210428,Leve
3938,NARIÑO,2,20210523,
3939,CAUCA,1,20210318,Fallecido
3940,ATLANTICO,7,20210206,Fallecido
3941,TOLIMA,1,20220111,
3942,BOYACA,60,20210309,Leve
3943,CHOCO,1,20200522,Fallecido
3944,ATLANTICO,4,20200812,
3945,CASANARE,2,20210825,Fallecido
3946,MAGDALENA,3,20210512,Fallecido
3947,NORTE SANTANDER,12,20200905,Fallecido
3948,CARTAGENA,1,20220126,
3949,VALLE,43,20210107,Fallecido
3950,CARTAGENA,2,20210219,
3951,VALLE,11,20200610,Fallecido
3952,ATLANTICO,3,20210718,Fallecido
3953,BOGOTA,35,20210114,
3954,ANTIOQUIA,"3,912",20210623,Leve
3955,VALLE,26,20200701,Fallecido
3956,NARIÑO,3,20210821,Fallecido
3957,BARRANQUILLA,4,20201204,Fallecido
3958,QUINDIO,29,20220219,Leve
3959,CALDAS,1,20210206,
3960,BARRANQUILLA,387,20210504,leve
3961,TOLIMA,1,20211213,Fallecido
3962,TOLIMA,18,20210311,Leve
3963,STA MARTA D.E.,77,20201122,Leve
3964,ARAUCA,4,20210911,Leve
3965,CUNDINAMARCA,17,20210719,Fallecido
3966,BOYACA,494,20210709,Leve
3967,GUAJIRA,58,20200809,Leve
3968,ARAUCA,1,20210417,Fallecido
3969,VALLE,10,20220206,Fallecido
3970,BOLIVAR,6,20200811,Fallecido
3971,NORTE SANTANDER,11,20200901,Fallecido
3972,CESAR,2,20220124,Fallecido
3973,BARRANQUILLA,191,20220131,leve
3974,BARRANQUILLA,1,20201206,
3975,GUAJIRA,147,20210605,Leve
3976,CARTAGENA,273,20220131,Leve
3977,RISARALDA,4,20201116,Fallecido
3978,RISARALDA,138,20200814,Leve
3979,CARTAGENA,3,20200613,Fallecido
3980,VALLE,42,20200515,Leve
3981,CAQUETA,6,20201115,Fallecido
3982,BOGOTA,54,20210721,Fallecido
3983,NARIÑO,78,20201019,Leve
3984,QUINDIO,9,20201121,Fallecido
3985,BARRANQUILLA,1,20211126,
3986,ARAUCA,7,20210217,Leve
3987,GUAJIRA,10,20201205,Fallecido
3988,BOYACA,438,20210513,Leve
3989,BOYACA,1,20200914,
3990,SUCRE,6,20211120,Leve
3991,QUINDIO,1,20210602,Fallecido
3992,MAGDALENA,53,20211117,Leve
3993,CORDOBA,2,20210910,Fallecido
3994,RISARALDA,38,20220216,Leve
3995,BOYACA,28,20211112,Leve
3996,BOYACA,1,20201117,
3997,AMAZONAS,7,20200710,Leve
3998,SANTANDER,25,20210503,Fallecido
3999,RISARALDA,1,20211107,
4000,CESAR,1,20200519,
4001,SUCRE,1,20210812,
4002,BOGOTA,"1,515",20201003,Leve
4003,CORDOBA,521,20210703,Leve
4004,BOLIVAR,1,20201129,Fallecido
4005,CALDAS,1,20210815,Fallecido
4006,BOYACA,65,20200808,Leve
4007,BARRANQUILLA,81,20200826,Leve
4008,BOGOTA,20,20210619,
4009,NORTE SANTANDER,1,20210822,
4010,RISARALDA,9,20210114,Fallecido
4011,BOYACA,6,20220222,Moderado
4012,META,72,20210823,Leve
4013,QUINDIO,2,20210619,Fallecido
4014,TOLIMA,32,20210403,Leve
4015,CORDOBA,30,20210905,Leve
4016,GUAINIA,4,20211128,leve
4017,NORTE SANTANDER,67,20210901,Leve
4018,TOLIMA,6,20210102,Fallecido
4019,TOLIMA,147,20210423,Leve
4020,CESAR,3,20201113,Fallecido
4021,HUILA,225,20200915,Leve
4022,CORDOBA,9,20211021,Leve
4023,BARRANQUILLA,4,20210415,
4024,STA MARTA D.E.,1,20210107,
4025,VALLE,147,20211013,Leve
4026,VAUPES,1,20220218,Leve
4027,ATLANTICO,8,20200721,Fallecido
4028,META,3,20201212,Fallecido
4029,CALDAS,11,20200728,Leve
4030,CUNDINAMARCA,4,20210818,Fallecido
4031,AMAZONAS,1,20200503,Fallecido
4032,NARIÑO,18,20210330,Leve
4033,CAUCA,11,20210604,Fallecido
4034,ARAUCA,1,20200910,Fallecido
4035,VALLE,676,20210407,Leve
4036,CAQUETA,83,20201011,Leve
4037,BOYACA,1,20210815,Fallecido
4038,ANTIOQUIA,7,20200328,Leve
4039,SUCRE,11,20210629,Fallecido
4040,BARRANQUILLA,3,20201210,
4041,NORTE SANTANDER,18,20200828,Fallecido
4042,BARRANQUILLA,2,20201127,
4043,CARTAGENA,6,20200701,Fallecido
4044,NARIÑO,2,20210218,Fallecido
4045,CARTAGENA,2,20201110,Fallecido
4046,BARRANQUILLA,2,20201119,Fallecido
4047,NORTE SANTANDER,1,20200518,Leve
4048,MAGDALENA,38,20210107,Leve
4049,CHOCO,11,20200904,Leve
4050,CAQUETA,2,20201206,Fallecido
4051,BOYACA,2,20200912,Fallecido
4052,CAUCA,2,20210501,Fallecido
4053,CESAR,1,20201106,
4054,CORDOBA,89,20200704,Leve
4055,BARRANQUILLA,320,20211107,Leve
4056,AMAZONAS,19,20200613,Leve
4057,BOYACA,489,20210506,Leve
4058,HUILA,331,20201023,Leve
4059,RISARALDA,11,20210103,Fallecido
4060,CAUCA,238,20210724,Leve
4061,CESAR,8,20201007,Fallecido
4062,META,1,20200728,Fallecido
4063,BARRANQUILLA,125,20210209,Leve
4064,CAUCA,203,20201222,Leve
4065,ANTIOQUIA,956,20201117,Leve
4066,STA MARTA D.E.,1,20210425,
4067,BARRANQUILLA,2,20201117,
4068,MAGDALENA,4,20210406,Fallecido
4069,CASANARE,1,20200831,
4070,SUCRE,3,20210121,Fallecido
4071,VAUPES,11,20210609,Leve
4072,BARRANQUILLA,62,20210421,Fallecido
4073,ARAUCA,1,20201017,
4074,TOLIMA,4,20210416,Fallecido
4075,CASANARE,8,20211220,Leve
4076,BOGOTA,16,20210629,
4077,CAQUETA,2,20200806,Fallecido
4078,MAGDALENA,1,20210820,Fallecido
4079,SANTANDER,596,20210509,Leve
4080,ATLANTICO,307,20210526,Leve
4081,META,1,20211015,
4082,CALDAS,1,20201021,Fallecido
4083,BOGOTA,11,20210524,
4084,CAQUETA,15,20220124,leve
4085,MAGDALENA,2,20220217,Moderado
4086,ARAUCA,2,20220201,Grave
4087,STA MARTA D.E.,403,20210417,Leve
4088,CARTAGENA,1,20200602,
4089,BOGOTA,6,20210305,
4090,SUCRE,108,20210413,Leve
4091,ATLANTICO,2,20210301,Fallecido
4092,RISARALDA,1,20210709,
4093,TOLIMA,18,20201204,Fallecido
4094,MAGDALENA,3,20210128,Fallecido
4095,CASANARE,22,20211231,Leve
4096,CAUCA,113,20210507,Leve
4097,NORTE SANTANDER,10,20210613,Fallecido
4098,CAQUETA,1,20201230,Fallecido
4099,BOGOTA,12,20210309,Fallecido
4100,SAN ANDRES,17,20200817,Leve
4101,MAGDALENA,3,20200821,
4102,RISARALDA,1,20200502,Fallecido
4103,CAUCA,2,20200707,Fallecido
4104,GUAJIRA,1,20200819,
4105,GUAJIRA,1,20220120,Moderado
4106,VALLE,562,20200926,Leve
4107,NORTE SANTANDER,1,20201016,
4108,MAGDALENA,86,20210526,Leve
4109,CAQUETA,2,20201122,Fallecido
4110,ANTIOQUIA,14,20200828,
4111,ANTIOQUIA,22,20201230,Fallecido
4112,MAGDALENA,3,20200723,
4113,CHOCO,11,20210330,Leve
4114,NORTE SANTANDER,10,20210714,Fallecido
4115,MAGDALENA,23,20201228,Leve
4116,BARRANQUILLA,1,20210804,Fallecido
4117,ATLANTICO,1,20200503,Fallecido
4118,BARRANQUILLA,4,20210714,Fallecido
4119,SUCRE,4,20210402,Fallecido
4120,META,16,20200705,Leve
4121,QUINDIO,122,20201124,Leve
4122,RISARALDA,193,20201007,Leve
4123,NARIÑO,3,20210915,Fallecido
4124,ATLANTICO,1,20210211,Fallecido
4125,CARTAGENA,298,20210412,Leve
4126,BOLIVAR,6,20211203,Leve
4127,RISARALDA,2,20200509,Leve
4128,PUTUMAYO,1,20211222,
4129,QUINDIO,1,20210804,Fallecido
4130,BOGOTA,5,20200520,Fallecido
4131,NARIÑO,8,20220122,Fallecido
4132,SANTANDER,2,20210220,
4133,BOGOTA,1,20210812,
4134,META,62,20220124,leve
4135,CUNDINAMARCA,39,20210110,Fallecido
4136,BOYACA,11,20210717,Fallecido
4137,BOGOTA,5,20210312,leve
4138,NARIÑO,10,20200826,Fallecido
4139,BARRANQUILLA,667,20210320,Leve
4140,CARTAGENA,12,20210420,Fallecido
4141,ATLANTICO,1,20220116,
4142,NORTE SANTANDER,3,20210104,Fallecido
4143,ATLANTICO,257,20200725,Leve
4144,TOLIMA,3,20211117,Leve
4145,SAN ANDRES,1,20210809,Leve
4146,BOYACA,120,20210302,Leve
4147,CAUCA,4,20210301,leve
4148,SANTANDER,68,20211101,Leve
4149,ARAUCA,11,20201103,Leve
4150,CAQUETA,6,20210425,Leve
4151,ANTIOQUIA,1,20200627,
4152,GUAJIRA,1,20200818,
4153,VICHADA,1,20210511,Leve
4154,CARTAGENA,1,20200505,
4155,SUCRE,134,20200705,Leve
4156,GUAJIRA,4,20201231,Fallecido
4157,HUILA,2,20210131,
4158,GUAINIA,6,20220115,Leve
4159,CHOCO,7,20201204,Leve
4160,META,45,20200723,Leve
4161,TOLIMA,1,20210115,
4162,QUINDIO,18,20211002,Leve
4163,RISARALDA,2,20210330,Fallecido
4164,META,32,20210313,Leve
4165,CESAR,18,20211023,Leve
4166,BOYACA,3,20210604,
4167,BOGOTA,9,20220131,Grave
4168,ATLANTICO,842,20210411,Leve
4169,VALLE,48,20210512,Fallecido
4170,NORTE SANTANDER,1,20210321,Fallecido
4171,CORDOBA,3,20200829,
4172,CUNDINAMARCA,421,20201130,Leve
4173,ARAUCA,1,20210711,leve
4174,TOLIMA,17,20210903,Leve
4175,VICHADA,1,20200930,Fallecido
4176,SAN ANDRES,9,20201113,Leve
4177,CORDOBA,89,20210109,Leve
4178,ARAUCA,9,20200622,Leve
4179,BOGOTA,2,20211022,Fallecido
4180,CASANARE,3,20201028,Fallecido
4181,PUTUMAYO,1,20201216,
4182,RISARALDA,1,20210429,
4183,NORTE SANTANDER,8,20210521,Fallecido
4184,CUNDINAMARCA,25,20211222,Leve
4185,CUNDINAMARCA,33,20210108,Fallecido
4186,CESAR,4,20200731,Fallecido
4187,BOGOTA,2,20200608,
4188,MAGDALENA,18,20210207,Leve
4189,QUINDIO,2,20200427,Leve
4190,SAN ANDRES,1,20201010,Fallecido
4191,BARRANQUILLA,934,20210510,Leve
4192,NORTE SANTANDER,2,20200921,Fallecido
4193,ATLANTICO,184,20200613,Leve
4194,BOGOTA,12,20220201,Grave
4195,SANTANDER,5,20201009,
4196,PUTUMAYO,2,20210802,Fallecido
4197,SANTANDER,3,20201227,
4198,TOLIMA,6,20201112,Fallecido
4199,CAUCA,87,20210127,leve
4200,ATLANTICO,51,20211024,Leve
4201,NORTE SANTANDER,2,20201121,
4202,NORTE SANTANDER,3,20201128,
4203,CALDAS,98,20220105,Leve
4204,BOYACA,4,20200825,Fallecido
4205,SAN ANDRES,5,20200915,Leve
4206,BOYACA,92,20210305,Leve
4207,ARAUCA,2,20201026,Fallecido
4208,META,6,20210424,Fallecido
4209,CUNDINAMARCA,3,20200828,
4210,BARRANQUILLA,2,20220203,Moderado
4211,RISARALDA,29,20210227,Leve
4212,META,1,20200712,Fallecido
4213,CORDOBA,1,20210108,Fallecido
4214,BOYACA,155,20201117,Leve
4215,CALDAS,341,20201106,Leve
4216,GUAVIARE,7,20220131,Leve
4217,CALDAS,9,20220217,Leve
4218,BOGOTA,18,20210703,
4219,CAUCA,51,20200715,Leve
4220,CORDOBA,"1,087",20210626,Leve
4221,CUNDINAMARCA,7,20210226,Fallecido
4222,CESAR,22,20210525,Fallecido
4223,BARRANQUILLA,9,20201230,Fallecido
4224,ANTIOQUIA,43,20210507,Fallecido
4225,CAQUETA,1,20210224,Fallecido
4226,CARTAGENA,5,20220131,Fallecido
4227,VALLE,286,20210323,Leve
4228,PUTUMAYO,43,20201216,Leve
4229,CAUCA,114,20201010,Leve
4230,VALLE,11,20210702,
4231,CORDOBA,5,20210416,Fallecido
4232,BOGOTA,"1,511",20210803,Leve
4233,ATLANTICO,1,20200902,Fallecido
4234,SUCRE,64,20200917,Leve
4235,ARAUCA,1,20211027,
4236,QUINDIO,1,20210226,Fallecido
4237,CORDOBA,1,20210815,
4238,HUILA,414,20210601,Leve
4239,BOGOTA,1,20211220,Fallecido
4240,STA MARTA D.E.,1,20211208,Fallecido
4241,BOGOTA,1,20210713,leve
4242,CARTAGENA,1,20210404,Fallecido
4243,RISARALDA,47,20211223,Leve
4244,BARRANQUILLA,1,20220220,Fallecido
4245,NARIÑO,52,20210319,Leve
4246,CAUCA,6,20210702,Fallecido
4247,NARIÑO,3,20201226,Fallecido
4248,VALLE,10,20200820,
4249,CARTAGENA,2,20200504,Fallecido
4250,STA MARTA D.E.,1,20211018,
4251,META,1,20200528,Leve
4252,MAGDALENA,3,20210608,Fallecido
4253,VAUPES,1,20200712,Leve
4254,QUINDIO,2,20201014,Fallecido
4255,CHOCO,2,20211005,Leve
4256,TOLIMA,1,20220210,Grave
4257,VAUPES,1,20201008,Leve
4258,CHOCO,55,20220118,Leve
4259,ATLANTICO,95,20211104,Leve
4260,RISARALDA,1,20200707,Fallecido
4261,BARRANQUILLA,"1,642",20210404,Leve
4262,ATLANTICO,3,20200403,Leve
4263,ARAUCA,1,20200927,Fallecido
4264,GUAVIARE,2,20210909,Leve
4265,STA MARTA D.E.,1,20210226,Fallecido
4266,GUAJIRA,25,20210219,Leve
4267,ARAUCA,40,20210525,Leve
4268,ANTIOQUIA,8,20210831,Fallecido
4269,ARAUCA,2,20210422,Fallecido
4270,CALDAS,1,20210617,
4271,CALDAS,2,20200420,Leve
4272,HUILA,18,20211120,Leve
4273,CARTAGENA,1,20200810,
4274,CAUCA,30,20220211,Leve
4275,TOLIMA,54,20210813,Leve
4276,TOLIMA,7,20210501,Fallecido
4277,PUTUMAYO,19,20220217,Leve
4278,CUNDINAMARCA,23,20211210,Leve
4279,BOGOTA,"2,469",20220102,Leve
4280,CAQUETA,61,20200730,Leve
4281,CAQUETA,331,20200809,Leve
4282,GUAJIRA,5,20210324,Fallecido
4283,CORDOBA,2,20211210,Leve
4284,HUILA,1,20210215,Fallecido
4285,PUTUMAYO,2,20210725,Fallecido
4286,CORDOBA,7,20211015,Leve
4287,CASANARE,10,20210322,Leve
4288,VALLE,3,20200810,
4289,CAQUETA,6,20200505,Leve
4290,META,1,20201003,
4291,BOGOTA,9,20201228,
4292,ANTIOQUIA,"1,898",20210121,Leve
4293,MAGDALENA,49,20210226,Leve
4294,CAUCA,3,20210813,Fallecido
4295,GUAJIRA,8,20210905,Leve
4296,ATLANTICO,85,20210930,Leve
4297,VALLE,26,20201219,Fallecido
4298,CORDOBA,328,20210412,Leve
4299,CESAR,2,20200611,Leve
4300,MAGDALENA,1,20210625,
4301,BOYACA,156,20201114,Leve
4302,META,2,20200603,Leve
4303,GUAINIA,8,20211204,Leve
4304,ANTIOQUIA,4,20210103,
4305,CASANARE,1,20211002,Leve
4306,TOLIMA,58,20210408,Leve
4307,QUINDIO,2,20220113,Moderado
4308,QUINDIO,2,20211129,Fallecido
4309,CORDOBA,81,20220124,Leve
4310,ARAUCA,2,20210522,Fallecido
4311,SUCRE,1,20210217,Fallecido
4312,BOGOTA,7,20200516,Fallecido
4313,STA MARTA D.E.,1,20210829,Fallecido
4314,BARRANQUILLA,232,20211007,Leve
4315,VALLE,16,20200617,Fallecido
4316,BOGOTA,1,20220212,
4317,RISARALDA,1,20210828,
4318,BOLIVAR,101,20220128,Leve
4319,SANTANDER,18,20200801,Fallecido
4320,NORTE SANTANDER,182,20201008,Leve
4321,TOLIMA,16,20220204,Fallecido
4322,CUNDINAMARCA,51,20210902,Leve
4323,CARTAGENA,96,20211103,Leve
4324,TOLIMA,6,20210508,Fallecido
4325,VALLE,3,20200617,
4326,ATLANTICO,166,20201220,Leve
4327,CAQUETA,11,20200704,Leve
4328,ANTIOQUIA,11,20210423,
4329,MAGDALENA,2,20201130,
4330,SANTANDER,2,20220201,
4331,ATLANTICO,334,20200702,Leve
4332,MAGDALENA,14,20201010,Leve
4333,CORDOBA,9,20211212,Leve
4334,HUILA,1,20201116,
4335,QUINDIO,1,20210920,Fallecido
4336,META,9,20210506,Fallecido
4337,BARRANQUILLA,2,20201204,
4338,GUAJIRA,46,20210716,Leve
4339,NORTE SANTANDER,4,20201115,
4340,STA MARTA D.E.,1,20200809,
4341,CAUCA,8,20210113,Fallecido
4342,MAGDALENA,3,20210601,Fallecido
4343,CUNDINAMARCA,172,20210309,Leve
4344,CUNDINAMARCA,1,20200614,Fallecido
4345,ARAUCA,17,20211123,Leve
4346,ARAUCA,20,20210401,Leve
4347,CASANARE,8,20211126,Leve
4348,ANTIOQUIA,3,20220217,Fallecido
4349,VALLE,40,20210413,Fallecido
4350,GUAVIARE,7,20200930,Leve
4351,STA MARTA D.E.,390,20210506,Leve
4352,BARRANQUILLA,3,20200815,Fallecido
4353,TOLIMA,3,20201031,
4354,QUINDIO,111,20200921,Leve
4355,QUINDIO,4,20220127,Fallecido
4356,BOGOTA,15,20210623,
4357,STA MARTA D.E.,54,20200928,Leve
4358,SAN ANDRES,9,20200918,Leve
4359,GUAVIARE,2,20211210,Leve
4360,NARIÑO,10,20200421,Leve
4361,CARTAGENA,3,20200606,
4362,ATLANTICO,1,20210904,Fallecido
4363,CUNDINAMARCA,1,20210321,
4364,GUAVIARE,1,20210610,
4365,BARRANQUILLA,2,20210922,Fallecido
4366,RISARALDA,57,20210807,Leve
4367,SUCRE,4,20210612,Fallecido
4368,BARRANQUILLA,86,20200926,Leve
4369,NORTE SANTANDER,6,20210418,Fallecido
4370,META,1,20210202,
4371,RISARALDA,246,20201203,Leve
4372,SAN ANDRES,12,20211224,Leve
4373,CESAR,1,20211213,
4374,BOLIVAR,48,20210113,Leve
4375,QUINDIO,1,20201228,
4376,BARRANQUILLA,19,20210323,Fallecido
4377,QUINDIO,1,20200925,
4378,GUAVIARE,12,20201127,Leve
4379,VALLE,18,20201021,Fallecido
4380,STA MARTA D.E.,4,20220118,Moderado
4381,RISARALDA,3,20200819,Fallecido
4382,CHOCO,2,20220220,Leve
4383,SUCRE,1,20201222,Fallecido
4384,BOLIVAR,3,20210704,
4385,CAQUETA,3,20210623,Fallecido
4386,BOGOTA,5,20200526,Fallecido
4387,CAUCA,1,20211023,
4388,VALLE,"1,226",20220126,Leve
4389,PUTUMAYO,1,20201014,
4390,BARRANQUILLA,2,20211002,Fallecido
4391,META,62,20210810,Leve
4392,CASANARE,5,20200428,Leve
4393,VALLE,7,20211109,Fallecido
4394,STA MARTA D.E.,1,20210801,Fallecido
4395,PUTUMAYO,76,20210723,Leve
4396,BARRANQUILLA,3,20200917,Fallecido
4397,ANTIOQUIA,13,20210112,
4398,SUCRE,13,20210531,Fallecido
4399,STA MARTA D.E.,436,20210401,Leve
4400,SANTANDER,1,20200707,
4401,CESAR,1,20201105,Fallecido
4402,MAGDALENA,13,20210426,Leve
4403,ANTIOQUIA,704,20200912,Leve
4404,ATLANTICO,1,20201105,Fallecido
4405,GUAJIRA,30,20211021,Leve
4406,SUCRE,47,20201201,Leve
4407,VALLE,5,20210828,Fallecido
4408,CORDOBA,17,20200820,Fallecido
4409,VALLE,5,20210826,
4410,VICHADA,1,20211019,Leve
4411,CASANARE,1,20220212,Fallecido
4412,CALDAS,1,20201125,
4413,BARRANQUILLA,872,20210424,Leve
4414,QUINDIO,41,20210320,Leve
4415,BOGOTA,9,20220219,Fallecido
4416,SUCRE,5,20211224,Leve
4417,VICHADA,1,20210905,Leve
4418,CORDOBA,105,20200916,Leve
4419,RISARALDA,44,20210807,leve
4420,BARRANQUILLA,2,20210917,
4421,GUAINIA,6,20200906,Leve
4422,MAGDALENA,2,20220201,Fallecido
4423,BARRANQUILLA,185,20210911,Leve
4424,BOLIVAR,1,20210722,
4425,AMAZONAS,6,20211125,Leve
4426,VICHADA,8,20200923,Leve
4427,CHOCO,1,20200823,Fallecido
4428,BOYACA,5,20200623,Leve
4429,NARIÑO,1,20220216,Grave
4430,CESAR,15,20210616,Fallecido
4431,ARAUCA,14,20201125,Leve
4432,BOGOTA,"1,275",20210404,Leve
4433,CHOCO,5,20210911,Leve
4434,CALDAS,8,20200712,Leve
4435,GUAVIARE,43,20210705,Leve
4436,SANTANDER,57,20210607,Fallecido
4437,STA MARTA D.E.,74,20210301,Leve
4438,BOGOTA,246,20210914,Leve
4439,NORTE SANTANDER,3,20211022,Fallecido
4440,SUCRE,4,20220114,Moderado
4441,VALLE,2,20210228,
4442,GUAINIA,7,20210513,Leve
4443,VALLE,455,20210524,Leve
4444,ANTIOQUIA,484,20200712,Leve
4445,CAUCA,9,20210704,Fallecido
4446,PUTUMAYO,1,20210429,leve
4447,PUTUMAYO,11,20201103,Leve
4448,CORDOBA,17,20210911,Leve
4449,VALLE,1,20210318,
4450,CAUCA,3,20210807,Fallecido
4451,CUNDINAMARCA,3,20210217,Fallecido
4452,BARRANQUILLA,204,20210806,Leve
4453,MAGDALENA,35,20210303,Leve
4454,BOGOTA,277,20210624,Fallecido
4455,CHOCO,1,20211022,Fallecido
4456,RISARALDA,7,20210709,Fallecido
4457,TOLIMA,5,20210922,leve
4458,SUCRE,172,20220113,Leve
4459,HUILA,9,20201225,Fallecido
4460,META,68,20200716,Leve
4461,ATLANTICO,91,20210212,Leve
4462,CESAR,14,20200818,Fallecido
4463,ANTIOQUIA,"1,187",20201128,Leve
4464,QUINDIO,1,20210522,Fallecido
4465,BOYACA,1,20220118,Grave
4466,ANTIOQUIA,5,20210213,
4467,VICHADA,56,20210605,Leve
4468,CORDOBA,8,20210528,Fallecido
4469,CESAR,10,20200606,Leve
4470,AMAZONAS,2,20210226,Fallecido
4471,NORTE SANTANDER,1,20210407,Fallecido
4472,CESAR,2,20210824,
4473,CESAR,72,20201115,Leve
4474,CAQUETA,5,20211031,Leve
4475,CARTAGENA,1,20201002,Fallecido
4476,HUILA,7,20210907,Leve
4477,CESAR,2,20210406,Fallecido
4478,BOGOTA,813,20210819,Leve
4479,GUAJIRA,2,20210617,Fallecido
4480,CALDAS,12,20210526,Fallecido
4481,META,2,20200512,Fallecido
4482,NORTE SANTANDER,1,20220120,Moderado
4483,CORDOBA,2,20200604,
4484,ANTIOQUIA,158,20200619,Leve
4485,CARTAGENA,67,20200519,Leve
4486,SUCRE,1,20210608,
4487,TOLIMA,10,20210913,Leve
4488,STA MARTA D.E.,179,20210716,Leve
4489,BOLIVAR,3,20210413,Fallecido
4490,QUINDIO,38,20211104,Leve
4491,ANTIOQUIA,7,20211019,Fallecido
4492,MAGDALENA,63,20210615,Leve
4493,CASANARE,1,20200905,Fallecido
4494,NARIÑO,51,20201013,Leve
4495,SUCRE,4,20210426,Fallecido
4496,GUAJIRA,2,20201224,Fallecido
4497,NARIÑO,33,20211126,Leve
4498,TOLIMA,49,20220216,Leve
4499,CALDAS,1,20210208,
4500,SUCRE,73,20201015,Leve
4501,QUINDIO,145,20210723,Leve
4502,CHOCO,1,20201021,
4503,BOLIVAR,13,20211123,Leve
4504,BOLIVAR,49,20201215,Leve
4505,ATLANTICO,963,20210413,Leve
4506,NORTE SANTANDER,464,20220122,Leve
4507,CAUCA,1,20210703,
4508,CORDOBA,1,20201112,Fallecido
4509,QUINDIO,6,20210625,Fallecido
4510,CUNDINAMARCA,4,20201011,Fallecido
4511,HUILA,364,20210713,Leve
4512,CHOCO,1,20210705,Fallecido
4513,META,1,20210210,Fallecido
4514,CALDAS,3,20200918,Fallecido
4515,STA MARTA D.E.,12,20210406,Fallecido
4516,CALDAS,314,20201218,Leve
4517,NORTE SANTANDER,233,20201106,Leve
4518,TOLIMA,8,20200925,Fallecido
4519,GUAJIRA,81,20210616,Leve
4520,CALDAS,512,20201030,Leve
4521,VALLE,13,20200920,Fallecido
4522,ATLANTICO,53,20211101,Leve
4523,PUTUMAYO,1,20201019,Fallecido
4524,CORDOBA,280,20210416,Leve
4525,BARRANQUILLA,181,20211008,Leve
4526,ANTIOQUIA,5,20210708,
4527,NORTE SANTANDER,3,20210415,Fallecido
4528,VALLE,173,20210911,Leve
4529,SUCRE,2,20210715,Fallecido
4530,VALLE,17,20220120,
4531,BOYACA,4,20220129,
4532,CESAR,485,20200830,Leve
4533,CORDOBA,139,20210210,Leve
4534,CUNDINAMARCA,199,20210317,Leve
4535,ANTIOQUIA,"1,306",20200806,Leve
4536,HUILA,4,20210723,
4537,ANTIOQUIA,2,20220113,Grave
4538,NORTE SANTANDER,6,20200824,Fallecido
4539,SUCRE,7,20200829,Fallecido
4540,CAQUETA,36,20210806,Leve
4541,VALLE,8,20211120,Fallecido
4542,AMAZONAS,6,20210325,Leve
4543,CUNDINAMARCA,"1,191",20210624,Leve
4544,AMAZONAS,1,20210919,Leve
4545,CUNDINAMARCA,4,20201102,Fallecido
4546,QUINDIO,1,20210912,
4547,CALDAS,"1,120",20220116,Leve
4548,SANTANDER,439,20200904,Leve
4549,SANTANDER,4,20200809,
4550,CAUCA,9,20210617,Fallecido
4551,ATLANTICO,444,20210322,Leve
4552,SANTANDER,"1,057",20210523,Leve
4553,SUCRE,1,20210623,
4554,ANTIOQUIA,9,20200811,
4555,SUCRE,3,20210611,
4556,BOGOTA,3,20210816,
4557,HUILA,79,20210503,Leve
4558,NORTE SANTANDER,1,20211102,
4559,RISARALDA,3,20220122,Fallecido
4560,AMAZONAS,78,20200515,Leve
4561,CAQUETA,3,20210128,Fallecido
4562,CUNDINAMARCA,40,20210626,Fallecido
4563,VICHADA,6,20200823,Leve
4564,SANTANDER,202,20210218,Leve
4565,SUCRE,2,20200706,
4566,QUINDIO,3,20210213,Fallecido
4567,SUCRE,233,20210527,Leve
4568,CALDAS,190,20210518,Leve
4569,BOYACA,306,20210423,Leve
4570,SUCRE,3,20210414,Fallecido
4571,META,3,20210209,
4572,CUNDINAMARCA,10,20220119,Moderado
4573,HUILA,4,20201031,
4574,STA MARTA D.E.,88,20210124,Leve
4575,BOYACA,2,20211208,Fallecido
4576,NARIÑO,2,20210404,Fallecido
4577,STA MARTA D.E.,90,20201116,Leve
4578,ATLANTICO,121,20210228,Leve
4579,BARRANQUILLA,58,20211209,Leve
4580,CAUCA,3,20200729,Fallecido
4581,META,4,20201007,Fallecido
4582,HUILA,103,20220110,leve
4583,BOGOTA,3,20210802,
4584,CALDAS,1,20220220,Moderado
4585,BARRANQUILLA,2,20211125,Fallecido
4586,ARAUCA,10,20210904,Leve
4587,CALDAS,15,20210614,Fallecido
4588,VALLE,46,20200420,Leve
4589,GUAJIRA,1,20200729,
4590,STA MARTA D.E.,1,20201009,Fallecido
4591,GUAINIA,6,20201018,Leve
4592,RISARALDA,14,20210604,Fallecido
4593,CESAR,1,20210307,Fallecido
4594,CUNDINAMARCA,865,20210203,Leve
4595,ANTIOQUIA,101,20200613,Leve
4596,NORTE SANTANDER,4,20200803,Fallecido
4597,STA MARTA D.E.,149,20210614,Leve
4598,SAN ANDRES,1,20200928,Fallecido
4599,CUNDINAMARCA,"1,640",20210614,Leve
4600,ATLANTICO,172,20210206,Leve
4601,BOGOTA,40,20201118,Fallecido
4602,VALLE,3,20201225,
4603,STA MARTA D.E.,3,20210414,
4604,GUAJIRA,9,20200902,Fallecido
